product_id,title,url,images,price,area,toilet,location,description,published
24584412,"Cho thuê mặt bằng shop khối đế Vinhomes Smart City, gian hàng tòa Fzone mặt đường, mặt sảnh T4/2025",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/cho-shop-cac-toa-tai-moi-xem-pr24584412,['https://file4.batdongsan.com.vn/crop/232x186/2024/12/16/20241216062038-af22_wm.jpg'],36 triệu/tháng,55 m²,,"Nam Từ Liêm, Hà Nội",,Đăng hôm nay
42044503,"Cho thuê gấp Shophouse Parking Zone 4 dt 95m2 căn góc tại Vinhomes Smart City, giá 40 triệu VND",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-dai-lo-thang-long-phuong-tay-mo-prj-vinhomes-smart-city/cho-gap-parking-zone-4-dt-95m2-can-goc-tai-gia-40-trieu-vnd-pr42044503,['https://file4.batdongsan.com.vn/crop/232x186/2025/01/15/20250115083753-3289_wm.jpg'],40 triệu/tháng,95 m²,5,"Nam Từ Liêm, Hà Nội",,Đăng hôm nay
42117522,"Cho thuê shophouse nhà phố Thuận An, Trâu Quỳ Gia Lâm, đối diện hồ Gia Lâm, kinh doanh cực tốt",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-thi-tran-trau-quy-prj-du-an-thuan-an/cho-thu-gia-lam-doi-dien-ho-gia-lam-kinh-doh-cuc-tot-pr42117522,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/01/20250401140524-71bc_wm.jpg'],30 triệu/tháng,90 m²,,"Gia Lâm, Hà Nội",,Đăng hôm nay
42877009,Cho thuê liền kề shophouse mặt đường 30m đối diện Clubhouse khu An Lạc Green Symphony giá 10 triệu.,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-xa-van-canh-1-prj-an-lac-green-symphony/cho-lien-ke-mat-duong-30m-doi-dien-clubhouse-khu-gia-10-trieu-pr42877009,['https://file4.batdongsan.com.vn/crop/232x186/2025/05/04/20250504113121-4529_wm.jpg'],10 triệu/tháng,100 m²,,"Hoài Đức, Hà Nội",,Đăng hôm nay
39491714,"Cho thuê sàn thương mại, VP trung tâm Mỹ Đình, tòa nhà The Zei Plaza giá hấp dẫn",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-le-duc-tho-phuong-my-dinh-2-prj-the-zei-my-dinh/chi-con-duy-nhat-200m2-tang-1-cc-cao-cap-plaza-mat-cho-lam-cafe-pr39491714,['https://file4.batdongsan.com.vn/crop/232x186/2024/04/03/20240403160304-6801_wm.jpg'],Giá thỏa thuận,50 m²,2,"Nam Từ Liêm, Hà Nội",,Đăng hôm nay
42724037,Cho thuê gấp shophouse tại Vinhomes Gardenia từ 15 triệu - 55 triệu. LH 0978 012 ***,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/cho-gap-tai-tu-15-trieu-55-trieu-lh-pr42724037,['https://file4.batdongsan.com.vn/crop/232x186/2024/12/21/20241221100615-ab74_wm.jpg'],52 triệu/tháng,93 m²,5,"Nam Từ Liêm, Hà Nội",,Đăng hôm nay
42607824,Chính chủ cho thuê toà nhà văn phòng 5 tầng x 139m2 đã hoàn thiện đẹp có thang máy tại KĐT Văn Khê,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-phuong-la-khe-prj-khu-do-thi-van-khe/chinh-chu-cho-toa-vp-5-tang-139m-hoan-thien-dep-co-thang-may-tai-kdt-vi-tri-kinh-doanh-pr42607824,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/02/20250402093616-ae08_wm.jpg'],Giá thỏa thuận,139 m²,5,"Hà Đông, Hà Nội",,Đăng hôm nay
38963932,"Chính chủ cho thuê nhà phố thương mại Sunshine City Ciputra, 184m2x 4.5 tầng giá chỉ 50tr/tháng",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-sunshine-city/chinh-chu-cho-ciputra-184m2x-4-5-tang-gia-chi-50tr-thang-pr38963932,['https://file4.batdongsan.com.vn/crop/232x186/2024/01/08/20240108113148-0d06_wm.jpg'],50 triệu/tháng,184 m²,,"Bắc Từ Liêm, Hà Nội",,Đăng hôm nay
42863720,Chính chủ #chothuê Shophouse KĐT #Geleximco Lê Trọng Tấn,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-xa-an-khanh-4-prj-khu-a-d-geleximco-le-trong-tan/chinh-chu-chothue-kdt-geximco-tan-pr42863720,['https://file4.batdongsan.com.vn/crop/232x186/2025/05/01/20250501134558-ee3f_wm.jpg'],22 triệu/tháng,130 m²,2,"Hoài Đức, Hà Nội",,Đăng hôm qua
42874564,"CHO THUÊ NHÀ MẶT PHỐ SHOPHOUSE 80M2, 4.5TẦNG, 6PN TRỤC CHÍNH KĐT TÂN TÂY ĐÔ, ĐAN PHƯỢNG",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-tan-lap-24/cho-mat-80m2-4-5g-6pn-truc-chinh-kdt-tay-do-dan-phuong-pr42874564,['https://file4.batdongsan.com.vn/crop/232x186/2025/05/03/20250503190308-b335_wm.jpg'],25 triệu/tháng,80 m²,8,"Đan Phượng, Hà Nội",,Đăng hôm qua
41314681,"Cho thuê shophouse, liền kề dự án Hoàng Thành Pearl, liên hệ: 0918 331 ***",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-nguyen-van-giap-phuong-cau-dien-prj-hoang-thanh-pearl/cho-lien-ke-du-an-lien-he-pr41314681,['https://file4.batdongsan.com.vn/crop/232x186/2024/10/25/20241025084625-d813_wm.jpg'],Giá thỏa thuận,105 m²,4,"Nam Từ Liêm, Hà Nội",,Đăng hôm qua
42756074,"Cho thuê MBKD shophouse toà M3 Masteri, OCP1 đã đập thông 3 căn, đầy đủ công năng",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/cho-mbkd-toa-m3-ocp1-p-thong-3-can-y-du-cong-nang-pr42756074,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/17/20250417165924-ab36_wm.jpg'],17 triệu/tháng,230 m²,2,"Gia Lâm, Hà Nội",,Đăng hôm qua
42756193,"Cho thuê shophouse S1 - 06 OCP1 diện tích 68+62m2, đập thông tầng 1-2",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/cho-s1-06-ocp1-dien-tich-68m2-pr42756193,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/17/20250417171236-c096_wm.jpg'],50 triệu/tháng,130 m²,1,"Gia Lâm, Hà Nội",,Đăng hôm qua
41613365,Cho thuê shop chân đế P3 - Vinhomes Ocean Park 1 - giá 10tr 0965 790 ***,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-ly-thanh-tong-xa-duong-xa-prj-the-pavilion-vinhomes-ocean-park/cho-shop-chan-de-p3-1-gia-10tr-pr41613365,['https://file4.batdongsan.com.vn/crop/232x186/2024/11/23/20241123101556-93ef_wm.jpg'],10 triệu/tháng,40 m²,,"Gia Lâm, Hà Nội",,Đăng hôm qua
42871897,"Cho thuê shophouse Viwaseen Tower, 80 triệu, 234m2, view đẹp, giá ưu đãi, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-trung-van-prj-viwaseen-tower/cho-80-trieu-234m2-view-dep-gia-uu-dai-nam-tu-liem-ha-noi-pr42871897,['https://file4.batdongsan.com.vn/crop/232x186/2025/05/03/20250503103029-c52e_wm.jpg'],80 triệu/tháng,234 m²,,"Nam Từ Liêm, Hà Nội",,Đăng hôm qua
41931354,"Cho thuê The Manor Central Park giá chỉ 8 triệu/th, miễn phí gửi xe",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-phuong-dai-kim-prj-the-manor-central-park/cho-gia-chi-8-trieu-mien-phi-gui-xe-pr41931354,['https://file4.batdongsan.com.vn/crop/232x186/2024/12/26/20241226103404-4ade_wm.jpg'],8 triệu/tháng,75 m²,2,"Hoàng Mai, Hà Nội",,Đăng hôm qua
42585565,"Cho thuê shophouse An Phú Shop Villa, trục đường kinh doanh 27m, giá 25 triệu/ tháng",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-phuong-duong-noi-prj-an-phu-shop-villa/cho-houes-truc-kinh-doh-27m-gia-25-trieu-thg-pr42585565,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/31/20250331091421-7bd3_wm.jpg'],25 triệu/tháng,202 m²,,"Hà Đông, Hà Nội",,Đăng hôm qua
42490114,"Cho thuê căn góc mặt phố Lê Trọng Tấn, hoàn thiện, Thang máy, kinh doanh đỉnh giá 40 triệu/ tháng",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/cho-can-goc-mat-hoan-thien-thang-may-kinh-doanh-dinh-gia-40-trieu-thang-pr42490114,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/20/20250320140444-7ac1_wm.jpg'],40 triệu/tháng,170 m²,,"Hà Đông, Hà Nội",,Đăng hôm qua
42495733,"Cho thuê shophouse Him Lam 6 Tầng , có thang máy, mặt đường Tố Hữu kinh doanh đỉnh",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/cho-6-tang-co-thang-may-mat-kinh-doanh-dinh-pr42495733,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/20/20250320213708-0bc5_wm.jpg'],Giá thỏa thuận,91 m²,,"Hà Đông, Hà Nội",,Đăng hôm qua
42865220,Siêu phẩm khu A Geleximco - Lê Trọng Tấn Mặt tiền phù hợp làm văn phòng - Showroom.,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/sieu-pham-a-geximco-mat-tien-phu-hop-lam-van-phong-showroom-pr42865220,['https://file4.batdongsan.com.vn/crop/232x186/2025/05/01/20250501224617-402d_wm.jpg'],85 triệu/tháng,600 m²,6,"Hà Đông, Hà Nội",,Đăng 2 ngày trước
37270170,"Chính chủ cho thuê shophouse 5 tầng đầy đủ mới, điều hoà, rèm sang xịn mịn",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/chinh-chu-cho-5-tang-day-du-thang-may-moi-dieu-hoa-giuong-tu-tivi-bep-sang-xin-min-pr37270170,['https://file4.batdongsan.com.vn/crop/232x186/2023/05/20/20230520114537-070d_wm.jpg'],31 triệu/tháng,75 m²,4,"Hoàng Mai, Hà Nội",,Đăng 2 ngày trước
41195463,"Cho thuê căn shophouse vị trí đắc địa, căn góc xây dựng 5 tầng",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/cho-can-vi-tri-dac-dia-can-goc-xay-dung-5-tang-pr41195463,['https://file4.batdongsan.com.vn/crop/232x186/2025/05/02/20250502141558-6707_wm.jpg'],45 triệu/tháng,99 m²,,"Hoàng Mai, Hà Nội",,Đăng 2 ngày trước
41172647,"Cực hót cho thuê tầng 1 tòa nhà Trương Định Plaza, Hoàng Mai 288m2, Mặt tiền 10 làm nhà hàng",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-truong-dinh-phuong-tan-mai-2-prj-truong-dinh-plaza/nh-tay-ngay-tang-1-toa-hoang-dien-tich-tu-200m2-300m2-pr41172647,['https://file4.batdongsan.com.vn/crop/232x186/2024/10/10/20241010172047-17ae_wm.jpg'],Giá thỏa thuận,288 m²,,"Hoàng Mai, Hà Nội",,Đăng 2 ngày trước
42501238,Miễn phí 02 năm tiền thuê biệt thự khu đô thị Dương Nội,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-duong-noi-prj-solasta-mansion-duong-noi/mien-phi-03-nam-tien-biet-thu-khu-do-thi-noi-pr42501238,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/21/20250321143345-dbdb_wm.jpg'],Giá thỏa thuận,220 m²,,"Hà Đông, Hà Nội",,Đăng 2 ngày trước
42866691,CHO THUÊ SHOP CHÂN ĐẾ CHUNG CƯ MOONLIGHT AN LẠC GREEN SYMPHONY,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-xa-van-canh-1-prj-an-lac-green-symphony/cho-shop-ch-de-chung-cu-moonlight-symphony-pr42866691,['https://file4.batdongsan.com.vn/crop/232x186/2025/05/02/20250502101634-0cee_wm.jpg'],18 triệu/tháng,71 m²,,"Hoài Đức, Hà Nội",,Đăng 2 ngày trước
42487569,"Cho thuê tầng 1 nhà liền kề căn góc tại Khu đô thị Văn Khê, Hà Đông. 10 triệu, hàng hiếm giá tốt",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-phuong-la-khe-prj-khu-do-thi-van-khe/cho-tang-1-lien-ke-can-goc-tai-ha-ng-10-trieu-hang-hiem-gia-tot-pr42487569,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/20/20250320102301-991c_wm.jpg'],10 triệu/tháng,50 m²,1,"Hà Đông, Hà Nội",,Đăng 2 ngày trước
42781670,"Cho thuê shophouse IA20, diện tích 114m2, view vườn hoa nội khu, giá 17tr/ tháng",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-ia20-ciputra/cho-dien-tich-114m2-view-vuon-hoa-noi-khu-gia-17tr-thang-pr42781670,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/21/20250421083107-7499_wm.jpg'],17 triệu/tháng,114 m²,,"Bắc Từ Liêm, Hà Nội",,Đăng 2 ngày trước
42781489,"Cho thuê căn sàn thương mại tòa IA20, diện tích 80m2, giá 13tr/ tháng, vào được luôn",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-ia20-ciputra/cho-can-san-toa-dien-tich-80m2-gia-13tr-thang-vao-duoc-luon-pr42781489,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/21/20250421081603-d6a2_wm.jpg'],13 triệu/tháng,80 m²,,"Bắc Từ Liêm, Hà Nội",,Đăng 2 ngày trước
42684792,"Cho thuê cả tòa shophouse thương mại mặt đường Thành phố Giao Lưu, diện tích 750m2",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/cho-ca-mat-kinh-doanh-lam-v-ng-pr42684792,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/10/20250410112819-f8f4_wm.jpg'],Giá thỏa thuận,150 m²,4,"Bắc Từ Liêm, Hà Nội",,Đăng 3 ngày trước
42861833,"Cho thuê shophouse mặt đường Lê Trọng Tấn Hà Đông giá rẻ làm showroom,văn phòng,kinh doanh",https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/cho-mat-ha-dong-gia-re-lam-showroom-van-phong-kinh-doanh-pr42861833,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/30/20250430211000-18b2_wm.jpg'],22 triệu/tháng,120 m²,,"Hà Đông, Hà Nội",,Đăng 4 ngày trước
42861574,Chính chủ cho Thuê Nhà 300m trục chính Kinh doanh Sầm uất đường đôi 39m Nam An Khánh giáp Gleximco,https://batdongsan.com.vn/cho-thue-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-xa-an-khanh-4-prj-khu-a-d-geleximco-le-trong-tan/chinh-chu-cho-300m-truc-chinh-kinh-doh-sam-uat-doi-39m-nam-khh-giap-gleximco-pr42861574,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/30/20250430185250-bed4_wm.jpg'],Giá thỏa thuận,300 m²,,"Hoài Đức, Hà Nội",,Đăng 4 ngày trước
